id,affiliateid,sourceid,clientid,link,product,clicks,actions,conversions,leads,impressions,revenue,actioncost,networkcost,totalcost,costperclick,clickthroughrate,conversionrate,earningsperhundredclicks,returnofinvestment,costperaction,actiondate
364984,30,1,9,knoji.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365000,25,1,9,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365016,1,1,9,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365032,136,1,9,sleepopolis.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365048,114,1,10,www.trafficpointltd.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,54:48.9
365064,181,1,10,www.mattressadvisor.com/,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365080,139,1,10,www.discountcoupons4all.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365096,150,1,10,www.oursleepguide.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365112,39,1,11,www.groupon.com,,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,54:48.9
365128,19,1,11,offers.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,54:48.9
365144,2,1,11,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365160,134,1,11,www.mrrebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365176,12,1,11,skimlinks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365192,21,1,11,coupons.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365208,114,1,11,www.trafficpointltd.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365224,198,1,11,sleep-media.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365240,151,1,12,tuck.com,,151,151,19,0,151,1453.6,2.89,87.27,436.01,2.89,0,12.58,288.75,2.33,2.89,54:48.9
365256,39,1,12,www.groupon.com,,15,15,2,0,15,118.92,0.08,0.24,1.19,0.08,0,13.33,7.93,98.93,0.08,54:48.9
365272,17,1,12,slickdeals.net/,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,54:48.9
365288,227,1,12,www.gobarking.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365304,6,1,12,yieldkit.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365320,259,1,12,www.joleisa.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365336,268,1,12,holistichealth.one/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365352,1,1,12,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365368,26,1,12,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365384,241,1,12,savvyshopworld.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365400,2,1,13,digidip.net,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,54:48.9
365416,967,1,13,toomanyadapters.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365432,24,1,13,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365448,1,1,13,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365464,212,1,14,getbestmattress.com,,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,54:48.9
365480,30,1,14,knoji.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,54:48.9
365496,2,1,14,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365512,136,1,14,sleepopolis.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365528,16,1,14,www.retailmenot.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365544,21,1,14,coupons.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365560,24,1,14,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365576,114,1,14,www.trafficpointltd.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365592,140,1,14,us.mattress.zone,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365608,327,1,15,www.goodsearch.com/goodshop.aspx,,21,21,0,0,21,0,0,0,0,0,0,0,0,0,0,54:48.9
365624,19,1,15,offers.com,,9,9,1,0,9,476.99,4.24,7.63,38.16,4.24,0,11.11,424,11.5,4.24,54:48.9
365640,334,1,15,dachshundrescuelist.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,54:48.9
365656,2,1,15,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365672,333,1,15,www.livepurehealth.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365688,25,1,15,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365704,337,1,15,www.upcitemdb.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365720,251,1,3,marianocordoba.me,,33,33,6,0,33,86.44,0.39,2.59,12.97,0.39,0,18.18,39.3,5.66,0.39,54:48.9
365736,39,1,3,www.groupon.com,,14,14,2,0,14,130.05,1.39,3.9,19.51,1.39,0,14.29,139.36,5.67,1.39,54:48.9
365752,362,1,3,www.soldesflottantes.com,,5,5,1,0,5,89,2.67,2.67,13.35,2.67,0,20,267,5.67,2.67,54:48.9
365768,197,1,3,www.dealcatcher.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365784,363,1,3,bartendinglicensehelp.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365800,371,1,3,www.dailybargains.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365816,27,1,3,www.fmtc.co,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365832,1,1,3,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365848,368,1,3,digitalconstructive.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365864,471,1,4,www.reviewking.xyz,,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,54:48.9
365880,461,1,4,www.studyread.com,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,54:48.9
365896,16,1,4,www.retailmenot.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365912,2,1,4,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
365928,459,1,4,www.thoughtsinthebreeze.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365944,449,1,4,simplyhatch.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365960,729,1,4,tictail.com/yogahaven,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365976,21,1,4,coupons.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
365992,1,1,4,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366008,17,1,5,slickdeals.net/,,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,54:48.9
366024,22,1,5,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366040,19,1,5,offers.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366056,512,1,5,the-shopeasy.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366072,513,1,5,www.pasinteriors.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366088,147,1,5,givingassistant.org,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366104,5,1,5,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366120,529,1,6,suzyquilts.com,,14,14,1,0,14,64.99,0.46,1.3,6.5,0.46,0,7.14,46.43,9,0.46,54:48.9
366136,535,1,6,SewModernBags.com,,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,54:48.9
366152,20,1,6,www.joinhoney.com,,3,3,1,0,3,25.49,1.27,0.76,3.82,1.27,0,33.33,127.33,5.67,1.27,54:48.9
366168,534,1,6,www.patternpile.com/sewing-patterns/,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366184,134,1,6,www.mrrebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366200,24,1,6,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366216,49,1,6,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366232,147,1,6,givingassistant.org,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366248,785,1,6,quiltaquilt.com/wordpress/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366264,543,1,6,www.charmedbyashley.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366280,42,1,7,www.couponcause.com,,3,3,2,0,3,111.83,5.59,3.35,16.78,5.59,0,66.67,559.33,5.66,5.59,54:48.9
366296,18,1,7,www.ebates.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366312,19,1,7,offers.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366328,27,1,7,www.fmtc.co,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366344,12,1,16,skimlinks.com,,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,54:48.9
366360,22,1,16,www.savings.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,54:48.9
366376,123,1,16,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366392,1,1,16,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366408,114,1,17,www.trafficpointltd.com,,111,111,2,0,111,830,3.74,83,415,3.74,0,1.8,373.87,1,3.74,54:48.9
366424,580,1,17,www.verifiedcouponsonly.com,,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,54:48.9
366440,18,1,17,www.ebates.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,54:48.9
366456,593,1,17,www.mybestmattress.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366472,24,1,17,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366488,25,1,17,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366504,579,1,17,www.bestsales.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366520,20,1,19,www.joinhoney.com,,4,4,3,0,4,138,2.76,2.21,11.04,2.76,0,75,276,11.5,2.76,54:48.9
366536,123,1,20,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366548,1047,2,21,http://www.naturalint.com/,,33,1,1,0,36,24.99,250,250,250,7.58,0,0.03,75.73,-0.9,250,54:48.9
366564,1074,2,21,http://Mikemcelrath.com,,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,54:48.9
366580,1053,2,21,http://gr1hosting.com,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54:48.9
366596,1173,2,21,http://www.motorclubamerica.net,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366612,1077,2,21,http://Workwithsonya.com,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366628,1061,2,21,https://bestreviews.net/,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366644,1174,2,21,http://www.simplora.com/free/thehaitianmogul/cloud-phone-for-business,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366660,1075,2,21,http://www.simplora.com/free/totalfocus/cloudphone-product,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366676,1064,2,21,http://Facebook.com/thereseahmad,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366692,31,2,21,http://www.topcashback.com,,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366708,6,2,22,http://yieldkit.com/,,68,0,0,0,68,0,0,0,0,0,0,0,0,0,0,54:48.9
366724,1085,2,22,http://www.delameregroup.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54:48.9
366740,1049,2,23,http://www.savings.com,,14,0,0,0,18,0,0,0,0,0,0,0,0,0,0,54:48.9
366756,1087,2,23,http://retailmenot.com,,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,54:48.9
366772,2,2,23,http://digidip.net,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366788,1180,2,23,http://skimlinks.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366804,153,2,23,http://www.couponchief.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366820,1100,2,24,http://wickfire.com,,40,9,9,0,111,0,15,135,135,3.38,0,0.23,0,-1,15,54:48.9
366836,1049,2,24,http://www.savings.com,,23,1,1,0,35,0,10,10,10,0.43,0,0.04,0,-1,10,54:48.9
366852,1324,2,24,https://www.promosinn.com,,1,1,1,0,2,0,10,10,10,10,0,1,0,-1,10,54:48.9
366868,35,2,24,http://www.flexoffers.com,,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,54:48.9
366884,41,2,24,http://dealsplus.com,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54:48.9
366900,1067,2,24,http://www.Offers.com,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366916,1226,2,24,https://www.codesarrival.com,,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,54:48.9
366932,1111,2,24,https://www.couponslaboratory.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366948,1106,2,24,http://imgbsr.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366964,1233,2,24,https://upgradedreviews.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
366980,1081,2,24,http://www.swagbucks.com,,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
366996,1,2,26,http://www.promopro.co.uk/,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
367012,1335,2,28,http://powerfinancialgroup.com,,1,1,1,0,1,9.99,15,15,15,15,0,1,999,-0.33,15,54:48.9
367028,1092,2,28,http://www.TheCouponScoop.com,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
367044,1096,2,29,http://www.couponcause.com,,59,20,20,0,76,579.02,23,460,460,7.8,0,0.34,981.39,0.26,23,54:48.9
367060,1099,2,29,http://mypoints.com,,1,2,2,0,3,57.7,30,60,60,60,0,2,5770,-0.04,30,54:48.9
367076,1210,2,29,http://www.earnwithdrop.com,,6,2,2,0,8,35.2,25,50,50,8.33,0,0.33,586.67,-0.3,25,54:48.9
367092,1183,2,29,http://www.izicoupons.com/,,1,1,1,0,3,22,2.64,2.64,2.64,2.64,0,1,2200,7.33,2.64,54:48.9
367108,1304,2,29,http://www.ylkcy.com,,75,0,0,0,148,0,0,0,0,0,0,0,0,0,0,54:48.9
367124,1131,2,29,http://www.maxbounty.com,,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,54:48.9
367140,1167,2,29,http://catological.com,,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,54:48.9
367156,1193,2,29,http://globalwidemedia.com,,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,54:48.9
367172,1129,2,29,http://givling.com,,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,54:48.9
367188,1165,2,29,http://www.mrrebates.com,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
367204,5,2,29,http://www.anycodes.com,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
367220,1110,2,29,http://www.igive.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
367236,31,2,29,http://www.topcashback.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
367252,1095,2,29,http://www.zipfworks.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
367268,1082,2,30,http://www.viglink.com,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54:48.9
367284,1149,2,31,http://pocketpoints.com,,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,54:48.9
367300,1082,2,31,http://www.viglink.com,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54:48.9
367316,1150,2,31,http://myfavoritethings.us/,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54:48.9
367328,1,1,1,www.hotdeals.com,,130,130,11,0,130,182.75,0.35,9.16,45.69,0.35,0,8.46,35.15,3,0.35,58:33.7
367344,5,1,1,www.anycodes.com,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,58:33.7
367360,11,1,1,www.promarketasia.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367376,22,1,2,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
367392,123,1,2,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367408,18,1,2,www.ebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367424,25,1,2,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367440,16,1,8,www.retailmenot.com,,26,26,2,0,26,164.98,0.14,0.71,3.54,0.14,0,7.69,13.62,45.6,0.14,58:33.7
367456,12,1,8,skimlinks.com,,9,9,1,0,9,234.39,2.76,4.97,24.87,2.76,0,11.11,276.33,8.42,2.76,58:33.7
367472,40,1,8,www.perkspot.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,58:33.7
367488,49,1,8,www.swagbucks.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
367504,60,1,8,www.australian-shepherd-lovers.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367520,5,1,8,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367536,107,1,8,www.sheliandobe.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367552,17,1,9,slickdeals.net/,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,58:33.7
367568,111,1,9,ireadlabelsforyou.com,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,58:33.7
367584,121,1,9,www.youtube.com/channel/UC2-vrGETGeMRsOp26ASqMCA,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,58:33.7
367600,615,1,9,scottjeffrey.com,,3,3,1,0,3,715,4.77,2.86,14.3,4.77,0,33.33,476.67,49,4.77,58:33.7
367616,6,1,9,yieldkit.com,,2,2,1,0,2,1149,11.49,4.6,22.98,11.49,0,50,1149,49,11.49,58:33.7
367632,123,1,9,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367648,26,1,9,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367664,2,1,9,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367680,75,1,9,www.riocodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367696,1,1,9,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367712,141,1,9,www.myfirstsaving.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367728,177,1,10,consumermattressadvocate.com,,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,58:33.7
367744,30,1,10,knoji.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
367760,42,1,10,www.couponcause.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367776,184,1,10,girlonthemattress.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367792,150,1,10,www.oursleepguide.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367808,54,1,10,www.discountcodez.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367824,179,1,10,harmonycollective.us,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367840,196,1,11,www.goodbed.com,,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,58:33.7
367856,19,1,11,offers.com,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,58:33.7
367872,138,1,11,www.newspapergrl.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
367888,21,1,11,coupons.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
367904,150,1,11,www.oursleepguide.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
367920,2,1,11,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367936,114,1,11,www.trafficpointltd.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367952,6,1,11,yieldkit.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367968,136,1,11,sleepopolis.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
367984,151,1,12,tuck.com,,118,118,13,0,118,950.68,2.42,57.07,285.18,2.42,0,11.02,241.68,2.33,2.42,58:33.7
368000,39,1,12,www.groupon.com,,10,10,1,0,10,66.46,0.07,0.13,0.66,0.07,0,10,6.6,99.7,0.07,58:33.7
368016,227,1,12,www.gobarking.com,,4,4,1,0,4,69.95,3.5,2.8,13.99,3.5,0,25,349.75,4,3.5,58:33.7
368032,235,1,12,onlinebizfacts.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,58:33.7
368048,226,1,12,www.anti-snoring-devices.net/,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
368064,26,1,12,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368080,308,1,12,www.sleepassociation.org/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368096,230,1,12,www.thedeepsleepco.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368112,211,1,12,www.iConsumer.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368128,247,1,12,,,1,1,1,0,1,48.97,9.79,1.96,9.79,9.79,0,100,979,4,9.79,58:33.7
368144,284,1,12,www.CouponGreat.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368160,82,1,12,www.shopathome.com,,1,1,1,0,1,66.46,9.97,1.99,9.97,9.97,0,100,997,5.67,9.97,58:33.7
368176,19,1,13,offers.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
368192,12,1,13,skimlinks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368208,49,1,13,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368224,313,1,14,www.autoprofitincome,,43,43,0,0,43,0,0,0,0,0,0,0,0,0,0,58:33.7
368240,8,1,14,www.brandreward.com/,,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,58:33.7
368256,22,1,14,www.savings.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,58:33.7
368272,23,1,14,www.thecouponscoop.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
368288,184,1,14,girlonthemattress.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
368304,123,1,14,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368320,2,1,14,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368336,129,1,14,www.sleepsherpa.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368352,195,1,14,www.slumbersearch.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368368,197,1,14,www.dealcatcher.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368384,16,1,15,www.retailmenot.com,,19,19,0,0,19,0,0,0,0,0,0,0,0,0,0,58:33.7
368400,17,1,15,slickdeals.net/,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,58:33.7
368416,153,1,15,www.couponchief.com,,2,2,1,0,2,45,1.35,0.54,2.7,1.35,0,50,135,15.67,1.35,58:33.7
368432,281,1,15,www.edealinfo.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368448,45,1,15,www.extrabux.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368464,31,1,15,www.topcashback.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368480,25,1,15,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368496,12,1,3,skimlinks.com,,138,138,0,0,138,0,0,0,0,0,0,0,0,0,0,58:33.7
368512,296,1,3,mindness.vip,,29,29,0,0,29,0,0,0,0,0,0,0,0,0,0,58:33.7
368528,4,1,3,www.viglink.com,,12,12,1,0,12,9.34,0.12,0.28,1.4,0.12,0,8.33,11.67,5.67,0.12,58:33.7
368544,363,1,3,bartendinglicensehelp.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,58:33.7
368560,9,1,3,blokelist.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
368576,364,1,3,www.internet-superstore.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368592,371,1,3,www.dailybargains.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368608,372,1,3,www.shoppersbriefer.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368624,163,1,3,ezcouponcode.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368640,444,1,4,www.cybba.com,,24,24,1,1,24,0,0.21,1,5,0.21,0,4.17,20.83,-1,0.21,58:33.7
368656,441,1,4,thedailyfeelgoodfactor.com/,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,58:33.7
368672,6,1,4,yieldkit.com,,4,4,1,1,4,0,3,2.4,12,3,0,25,300,-1,3,58:33.7
368688,22,1,4,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,58:33.7
368704,448,1,4,brian@abenity.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368720,2,1,4,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368736,161,1,4,www.joinpiggy.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368752,1,1,4,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
368768,446,1,4,atlasofshops.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58:33.7
